Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
1100,임의,일반,315396048,신명감정,2016-08-08 00:00:00,2,1,32114.8,37.5,37.5,89.98,89.98,549000000,439200000,2017-01-03 00:00:00,2017-02-07 00:00:00,낙찰,농협은행,서울,강서구,등촌동,,N,694,,등촌대림 107동 13층 1304호,아파트,1995-08-16 00:00:00,20,13,,N,공항대로39길,100.0,,2017-04-27 00:00:00,배당,37.5623433,126.8465888,537799000
1462,임의,일반,431830527,화신감정,2017-10-24 00:00:00,1,0,113219.5,45.76,45.76,84.99,84.99,740000000,740000000,2018-03-26 00:00:00,2018-03-26 00:00:00,낙찰,국민은행,서울,동대문구,답십리동,,N,1003,,",1004 래미안위브 311동 15층 1506호",아파트,2016-02-19 00:00:00,15,15,,N,답십리로,130.0,,2018-05-10 00:00:00,배당,37.5720169,127.0537794,883599900
611,임의,일반,500000000,온누리감정,2017-02-22 00:00:00,2,1,1723.1,46.74,46.74,143.8,143.8,940000000,752000000,2017-11-27 00:00:00,2018-01-15 00:00:00,낙찰,한화저축은행,서울,송파구,잠실동,,N,250,5,파크인-수 9층 902호,주상복합,2010-04-06 00:00:00,16,9,,N,백제고분로,187.0,,2018-03-27 00:00:00,배당,37.5047617,127.0877711,961863000
1556,임의,일반,173155483,삼성감정,2016-12-06 00:00:00,1,0,1389.0,45.77,45.77,83.24,83.24,336000000,336000000,2017-05-08 00:00:00,2018-01-29 00:00:00,낙찰,흥국생명보험,서울,노원구,상계동,,N,1303,,문수해오름 10층 1005호,아파트,2003-06-24 00:00:00,11,10,,N,노원로26나길,20.0,,2018-04-24 00:00:00,배당,37.6538914,127.0703657,337100000
1578,임의,일반,186409388,한감정,2016-02-04 00:00:00,1,0,139661.7,45.3,45.3,68.99,68.99,278000000,278000000,2016-05-30 00:00:00,2016-05-30 00:00:00,낙찰,중소기업은행,서울,노원구,상계동,,N,639,,",685 보람 205동 1층 103호",아파트,1988-07-25 00:00:00,15,1,,N,한글비석로,480.0,,2016-07-29 00:00:00,배당,37.6664156,127.0650033,278001000
524,임의,일반,100000000,동부감정,2016-05-26 00:00:00,2,1,1390.0,34.35,34.35,82.0,82.0,438000000,350400000,2017-04-17 00:00:00,2017-05-22 00:00:00,낙찰,동양생명보험,서울,강동구,성내동,,N,13,15,동남드림빌 2층 204호,주상복합,2006-07-21 00:00:00,11,2,,N,천호대로,1044.0,12.0,2017-08-23 00:00:00,배당,37.5365786,127.1277678,428009900
672,임의,일반,428400000,리파인감정,2015-06-08 00:00:00,3,2,0.0,0.0,0.0,220.96,220.96,602000000,385280000,2015-11-17 00:00:00,2016-04-12 00:00:00,낙찰,우리은행,서울,서대문구,홍은동,,N,48,,유진맨션A 84동 2층 204호,주상복합,1971-12-29 00:00:00,5,2,,N,홍은중앙로,13.0,,2016-06-08 00:00:00,배당,37.5925643,126.9439366,420000000
677,임의,일반,231701930,강남감정,2015-06-26 00:00:00,1,0,7833.4,58.1,58.1,124.8,124.8,323000000,323000000,2016-10-11 00:00:00,2016-10-11 00:00:00,낙찰,농협은행,서울,은평구,구산동,,N,162,1,경향파크 1동 9층 904호,아파트,1989-12-08 00:00:00,11,9,,N,갈현로15길,53.0,,2016-12-14 00:00:00,배당,37.6103948,126.9059489,336100001
1595,강제,일반,8205383,동인감정,2016-05-04 00:00:00,1,0,81120.1,31.97,31.97,49.85,49.85,260000000,260000000,2016-08-29 00:00:00,2016-08-29 00:00:00,낙찰,신한카드,서울,노원구,중계동,,N,502,1,중계그린 104동 12층 1204호,아파트,1990-09-28 00:00:00,15,12,,N,동일로207길,18.0,,2016-11-08 00:00:00,배당,37.6446407,127.0631573,263510000
368,임의,일반,680000000,승현감정,2017-01-16 00:00:00,2,1,844.3,84.43,84.43,227.97,227.97,1150000000,920000000,2017-05-23 00:00:00,2017-06-20 00:00:00,낙찰,중소기업은행,서울,서초구,방배동,,N,980,45,청암빌라트 8층 801호,아파트,1992-09-17 00:00:00,10,8,,N,효령로,65.0,,2017-08-22 00:00:00,배당,37.4797511,126.991393,951500000
416,임의,일반,105176527,인서감정,2015-04-15 00:00:00,1,0,26443.2,45.42,45.42,116.22,116.22,676000000,676000000,2017-03-06 00:00:00,2017-03-06 00:00:00,낙찰,현대저축은행,서울,성동구,성수동2가,,N,834,,성수동아이파크 108동 5층 502호,아파트,2003-10-08 00:00:00,25,5,,N,성수이로,137.0,,2017-05-10 00:00:00,배당,37.5474584,127.0566101,678450000
1009,임의,일반,916440000,최연순감정,2016-01-12 00:00:00,1,0,215214.2,67.34,67.34,83.89,83.89,738000000,738000000,2016-06-14 00:00:00,2016-06-14 00:00:00,낙찰,우리은행,서울,양천구,신정동,,N,329,,",330,331,332 목동신시가지 1424동 8층 801호",아파트,1988-11-05 00:00:00,20,8,,N,목동동로,130.0,,2016-08-31 00:00:00,배당,37.5161685,126.8704545,760999999
429,임의,일반,339130602,Capital감정,2015-07-23 00:00:00,3,2,607.4,43.74,43.74,117.92,117.92,572000000,366080000,2016-06-27 00:00:00,2017-05-08 00:00:00,낙찰,제이비우리캐피탈,서울,강동구,천호동,,N,437,22,",366 다성이즈빌 5층 502호",아파트,2004-03-26 00:00:00,7,5,,N,올림픽로78길,15.0,8.0,2017-07-19 00:00:00,배당,37.5423557,127.1263226,486219000
84,강제,일반,45000000,정원감정,2015-09-23 00:00:00,2,1,138750.3,27.59,27.59,59.98,59.98,920000000,736000000,2016-06-01 00:00:00,2016-07-06 00:00:00,낙찰,Private,서울,강남구,도곡동,,N,527,,",-2,528,529,530 도곡렉슬 104동 24층 2401호",아파트,2006-03-28 00:00:00,24,24,,N,선릉로,221.0,,2016-09-29 00:00:00,배당,37.4936438,127.0506878,858079747
1690,임의,일반,119004931,한국씨티감정,2017-06-07 00:00:00,2,1,1452.0,74.68,74.68,169.55,169.55,570000000,456000000,2017-09-18 00:00:00,2017-11-13 00:00:00,낙찰,Private,서울,도봉구,쌍문동,,N,159,,대우파크빌 3층 301호,아파트,1999-03-31 00:00:00,10,3,,N,시루봉로2길,80.0,,2018-01-25 00:00:00,배당,37.655394,127.032351,462000000
1500,임의,일반,266490065,삼창감정,2016-07-11 00:00:00,2,1,18602.2,32.58,32.58,84.9,84.9,436000000,348800000,2016-10-17 00:00:00,2016-11-21 00:00:00,낙찰,신한생명보험,서울,노원구,공릉동,,N,747,,공릉동두산힐스빌 102동 13층 1301호,아파트,2000-12-15 00:00:00,22,13,,N,공릉로,126.0,,2017-01-23 00:00:00,배당,37.6210155,127.0797587,421660000
1523,강제,일반,176000000,율감정,2016-08-20 00:00:00,3,2,483.6,54.16,54.16,96.14,96.14,300000000,192000000,2016-12-19 00:00:00,2017-03-06 00:00:00,낙찰,Private,서울,노원구,공릉동,,N,684,22,남광 4층 402호,아파트,2004-06-07 00:00:00,5,4,,N,화랑로,415.0,5.0,2017-05-23 00:00:00,배당,37.6173429,127.0733674,236000000
1744,임의,일반,263845836,한감정,2017-02-16 00:00:00,1,0,85445.5,33.14,33.14,84.45,84.45,460000000,460000000,2017-06-19 00:00:00,2017-10-30 00:00:00,낙찰,지인베스트대부,서울,도봉구,창동,,N,825,,북한산아이파크 521동 2층 203호,아파트,2004-09-17 00:00:00,24,2,,N,도봉로136길,28.0,,2018-01-31 00:00:00,배당,37.6579079,127.0437366,485675000
1203,임의,일반,214926047,동우감정,2016-12-13 00:00:00,2,1,7927.6,40.95,40.95,84.68,84.68,372000000,297600000,2017-04-25 00:00:00,2017-05-31 00:00:00,낙찰,한국주택금융공사,서울,강서구,방화동,,N,858,,",-1 삼성꽃마을 102동 13층 1304호",아파트,1997-11-22 00:00:00,13,13,,N,양천로18길,27.0,,2017-08-08 00:00:00,배당,37.5723918,126.8134094,363015000
1616,임의,일반,377535957,컬럼비아감정,2016-09-02 00:00:00,2,1,13048.2,23.6,23.6,84.87,84.87,390000000,312000000,2017-01-16 00:00:00,2017-03-27 00:00:00,낙찰,대신저축은행,서울,중랑구,면목동,,N,1522,,",-1 면목두산 502동 9층 901호",아파트,2000-11-27 00:00:00,9,9,,N,면목로35길,63.0,,2017-05-26 00:00:00,배당,37.5788774,127.082278,381510000
685,임의,일반,253854820,명문감정,2015-08-17 00:00:00,2,1,133.6,13.36,13.36,46.28,46.28,349000000,279200000,2016-07-26 00:00:00,2016-08-30 00:00:00,낙찰,하나은행,서울,용산구,이촌동,,N,203,65,강일 4층 1호,주상복합,2009-01-14 00:00:00,4,4,,N,이촌로18길,21.0,39.0,2016-11-03 00:00:00,배당,37.5256224,126.9552095,290200000
1078,임의,일반,688876347,서초감정,2016-06-29 00:00:00,1,0,175926.3,96.95,96.95,105.58,105.58,890000000,890000000,2017-06-07 00:00:00,2017-09-05 00:00:00,낙찰,하나은행,서울,양천구,신정동,,N,310,,",-2,311 목동신시가지 1023동 2층 201호",아파트,1987-07-31 00:00:00,15,2,,N,목동서로,400.0,,2017-11-29 00:00:00,배당,37.5179577,126.8555701,950000000
532,임의,일반,20453207,가화감정,2016-06-29 00:00:00,1,0,15688.7,28.22,28.22,49.8,49.8,360000000,360000000,2016-11-28 00:00:00,2016-11-28 00:00:00,낙찰,신한은행,서울,송파구,거여동,,N,293,,거여4단지 405동 10층 1002호,아파트,1997-09-29 00:00:00,12,10,,N,양산로4길,8.0,,2017-02-10 00:00:00,배당,37.4892212,127.1438489,382000000
201,임의,일반,213270459,현대기업감정,2016-05-11 00:00:00,2,1,91375.2,30.07,30.07,58.59,58.59,315000000,252000000,2016-09-08 00:00:00,2016-12-22 00:00:00,낙찰,모아저축은행,서울,관악구,봉천동,,N,1001,,",-2, 1000,-5, 상도동 407,-2,-5 현대 119동 10층 1011호",아파트,1993-02-13 00:00:00,15,10,,N,관악로40길,60.0,,2017-03-02 00:00:00,배당,37.4920003,126.9604633,306499900
739,임의,일반,480201339,가화감정,2015-07-08 00:00:00,3,2,0.0,0.0,0.0,167.69,167.69,890000000,569600000,2016-07-05 00:00:00,2016-09-13 00:00:00,낙찰,국민은행,서울,은평구,진관동,,N,10,,상림마을 은평뉴타운 735동 9층 901호,아파트,2008-06-25 00:00:00,15,9,,N,진관4로,48.0,51.0,2016-11-24 00:00:00,배당,37.6424219,126.930885,640100500
1018,임의,일반,640320000,신상민감정,2015-11-02 00:00:00,2,1,8586.2,34.88,34.88,84.82,84.82,430000000,344000000,2016-03-08 00:00:00,2016-05-17 00:00:00,낙찰,신용보증기금,서울,구로구,신도림동,,N,639,,우성 201동 4층 406호,아파트,1996-12-28 00:00:00,15,4,,N,신도림로,105.0,,2016-08-09 00:00:00,배당,37.5122719,126.8855702,413860000
392,임의,일반,872493111,시대감정,2017-07-04 00:00:00,1,0,6393.5,27.96,27.96,149.23,149.23,1180000000,1180000000,2018-02-06 00:00:00,2018-02-06 00:00:00,낙찰,중소기업은행,서울,서초구,방배동,,N,752,36,방배아크로리버 101동 3층 302호,주상복합,2004-12-29 00:00:00,25,3,,N,방배중앙로,207.0,10.0,2018-04-06 00:00:00,배당,37.4978313,126.9844585,1303890000
69,임의,일반,700000000,통일감정,2015-07-28 00:00:00,2,1,6382.2,77.22,77.22,208.63,208.63,1510000000,1208000000,2016-03-10 00:00:00,2016-04-14 00:00:00,낙찰,Private,서울,서초구,서초동,,N,1642,14,서초롯데캐슬 102동 1401호,아파트,2001-04-26 00:00:00,16,0,,N,사임당로17길,90.0,,2016-06-17 00:00:00,배당,37.4924864,127.0182558,1485001000
1361,강제,일반,5635068,한울감정,2016-06-13 00:00:00,2,1,736.0,4.28,0.48,64.93,7.21,16600000,13280000,2017-11-06 00:00:00,2017-12-04 00:00:00,낙찰,Private,서울,동대문구,휘경동,,N,43,66,4층 가호,아파트,1972-04-12 00:00:00,5,4,,Y,한천로47길,23.0,,2018-02-07 00:00:00,배당,37.5841957,127.0666142,13305000
1543,임의,일반,100534019,삼창감정,2016-10-24 00:00:00,2,1,81120.1,31.74,31.74,49.5,49.5,252000000,201600000,2017-03-13 00:00:00,2017-04-10 00:00:00,낙찰,한국주택금융공사,서울,노원구,중계동,,N,503,,중계그린 113동 1층 104호,아파트,1992-11-16 00:00:00,15,1,,N,동일로207길,17.0,,2017-06-28 00:00:00,배당,37.6420263,127.0641136,254520000
21,임의,일반,436697291,서울감정,2014-10-23 00:00:00,2,1,5088.9,20.07,20.07,145.79,145.79,1260000000,1008000000,2016-06-16 00:00:00,2016-07-21 00:00:00,낙찰,신한은행,서울,중구,회현동1가,,N,206,,리더스뷰남산 26층 윌로우2601호,주상복합,2010-01-25 00:00:00,30,26,,N,퇴계로,72.0,,2016-08-25 00:00:00,배당,37.5590677,126.9805866,1123000000
487,임의,일반,664000000,현대기업감정,2015-10-09 00:00:00,1,0,150068.1,73.61,73.61,140.69,140.69,1040000000,1040000000,2018-01-22 00:00:00,2018-01-22 00:00:00,낙찰,중소기업은행,서울,송파구,신천동,,N,7,,장미 8동 4층 408호,아파트,1979-08-01 00:00:00,14,4,,N,올림픽로35길,104.0,,2018-03-14 00:00:00,배당,37.519587,127.0994131,1717820000
280,강제,일반,8204709,정원감정,2017-01-09 00:00:00,2,1,4441.3,18.77,18.77,59.92,59.92,385000000,308000000,2017-05-25 00:00:00,2017-06-29 00:00:00,낙찰,우리은행,서울,관악구,봉천동,,N,1729,,서희스타힐스 101동 4층 409호,아파트,2015-11-12 00:00:00,15,4,,N,청림3길,10.0,,2017-09-05 00:00:00,배당,37.4886512,126.9594417,365751000
125,임의,일반,276000000,진아감정,2015-12-31 00:00:00,1,0,44338.5,39.96,39.96,79.11,79.11,394000000,394000000,2016-06-16 00:00:00,2016-07-21 00:00:00,낙찰,서울축협,서울,중구,신당동,,N,840,,현대 10동 5층 505호,아파트,1996-02-08 00:00:00,15,5,,N,다산로36길,109.0,,2016-10-06 00:00:00,배당,37.5600029,127.0216506,414289000
530,임의,일반,1412534411,온누리감정,2016-06-17 00:00:00,2,1,61365.2,89.25,89.25,177.99,177.99,1000000000,800000000,2016-12-19 00:00:00,2017-04-10 00:00:00,낙찰,동수원신협,서울,강동구,고덕동,,N,499,,고덕아이파크 108동 1층 103호,아파트,2012-01-19 00:00:00,20,1,,N,동남로79길,26.0,,2017-06-28 00:00:00,배당,37.5588587,127.1550015,914700000
624,임의,일반,1953129247,정안감정,2017-05-04 00:00:00,2,1,22158.2,39.68,39.68,212.35,212.35,2210000000,1768000000,2018-01-29 00:00:00,2018-03-05 00:00:00,낙찰,수협은행,서울,송파구,신천동,,N,7,18,롯데캐슬골드 31층 102-3104호,주상복합,2005-12-29 00:00:00,37,31,,N,올림픽로,269.0,,2018-04-25 00:00:00,배당,37.51431,127.1007226,2021000000
959,임의,개별,32027257,인헌감정,2015-09-03 00:00:00,3,2,73.0,14.6,2.43,44.97,7.5,17000000,10880000,2017-01-04 00:00:00,2017-03-21 00:00:00,낙찰,신용보증기금,서울,구로구,구로동,,N,771,28,1층 101호,아파트,1998-05-13 00:00:00,5,1,,Y,구로동로18길,61.0,3.0,2017-05-30 00:00:00,배당,37.4873296,126.887845,11001123
229,임의,일반,132150373,경일감정,2016-07-19 00:00:00,2,1,4093.0,34.1,34.1,55.21,55.21,253000000,202400000,2016-11-15 00:00:00,2016-12-20 00:00:00,낙찰,국민은행,서울,관악구,신림동,,N,10,10,신안 4동 3층 304호,아파트,1978-12-30 00:00:00,5,3,,N,신림로58길,62.0,5.0,2017-02-22 00:00:00,배당,37.4818629,126.9335784,225200000
41,임의,일반,3664377471,진아감정,2015-04-22 00:00:00,2,1,32259.0,82.53,82.53,195.39,195.39,3550000000,2840000000,2016-01-26 00:00:00,2016-04-19 00:00:00,낙찰,오에스비저축은행,서울,강남구,삼성동,,N,87,,아이파크 이스트윙동 8층 801호,아파트,2004-05-17 00:00:00,39,8,,N,영동대로,640.0,,2016-07-26 00:00:00,배당,37.5180503,127.0592093,3205000000
1339,강제,일반,35441090,한미감정,2015-10-10 00:00:00,3,2,22257.6,46.34,46.34,84.91,84.91,504000000,322560000,2017-06-12 00:00:00,2017-08-28 00:00:00,낙찰,Private,서울,동대문구,답십리동,,N,998,,두산위브 103동 14층 1401호,아파트,2007-06-14 00:00:00,20,14,,N,황물로15길,25.0,,2017-10-31 00:00:00,배당,37.5663332,127.0578742,428970000
855,임의,일반,280000000,동우감정,2016-02-15 00:00:00,2,1,41403.1,61.98,61.98,114.9,114.9,571000000,456800000,2016-10-18 00:00:00,2016-11-22 00:00:00,낙찰,중소기업은행,서울,은평구,응암동,,N,760,,",-1 백련산힐스테이트2차 206동 14층 1401호",아파트,2015-12-09 00:00:00,15,14,,N,백련산로,38.0,,2017-01-17 00:00:00,배당,37.5912374,126.9237041,563890000
31,임의,개별,5320000000,강림감정,2014-12-29 00:00:00,5,3,1510.0,125.83,125.83,255.4,255.4,2250000000,1152000000,2015-12-01 00:00:00,2016-06-07 00:00:00,낙찰,한국저축은행,서울,서초구,반포동,,N,612,115,",-116,방배동 1-54,-143 선데일 5층 502호",아파트,2006-07-28 00:00:00,6,5,,N,동광로27길,67.0,,2016-08-11 00:00:00,배당,37.4963257,126.9935424,1289700000
1599,임의,일반,65489157,영현감정,2016-05-25 00:00:00,2,1,16497.2,48.11,48.11,84.98,84.98,455000000,364000000,2016-12-26 00:00:00,2017-02-13 00:00:00,낙찰,중소기업은행,서울,성북구,삼선동2가,,N,420,,삼선현대힐스테이트 101동 4층 402호,아파트,2010-03-17 00:00:00,11,4,,N,낙산길,243.0,15.0,2017-05-22 00:00:00,배당,37.5821384,127.0135763,453880000
768,임의,일반,203068965,우민감정,2016-01-25 00:00:00,2,1,17901.6,69.69,69.69,114.92,114.92,450000000,360000000,2016-08-02 00:00:00,2016-09-06 00:00:00,낙찰,우리은행,서울,은평구,응암동,,N,176,,응암푸르지오 104동 2층 203호,아파트,2008-08-29 00:00:00,9,2,,N,백련산로,146.0,,2016-11-10 00:00:00,배당,37.5973144,126.9260738,435999999
1245,임의,일반,60000000,정원감정,2017-07-19 00:00:00,2,1,1302.1,35.81,17.9,74.16,37.08,173000000,138400000,2018-02-20 00:00:00,2018-03-27 00:00:00,낙찰,Private,서울,강서구,화곡동,,N,1141,,화곡삼익 2층 205호,아파트,2001-03-13 00:00:00,7,2,,Y,강서로5라길,58.0,,2018-06-07 00:00:00,배당,37.5294425,126.8513031,144510000
1548,임의,일반,125844927,가인감정,2016-11-11 00:00:00,2,1,91716.6,27.41,27.41,84.97,84.97,425000000,340000000,2017-02-27 00:00:00,2017-03-27 00:00:00,낙찰,하나은행,서울,노원구,월계동,,N,18,,",-1 그랑빌 106동 23층 2303호",아파트,2002-12-17 00:00:00,27,23,,N,마들로,31.0,,2017-05-26 00:00:00,배당,37.617537,127.0682658,417913000
318,임의,일반,100000000,가람감정,2016-12-14 00:00:00,1,0,11507.6,63.38,63.38,113.53,113.53,597000000,597000000,2017-05-04 00:00:00,2017-05-04 00:00:00,낙찰,Private,서울,관악구,봉천동,,N,1560,61,서울대입구아이원 101동 2층 201호,아파트,2007-03-29 00:00:00,15,2,,N,청룡길,78.0,,2017-07-19 00:00:00,배당,37.4783618,126.9450081,623600000
618,임의,일반,10,매일감정,2017-04-19 00:00:00,1,0,3240.0,49.19,49.19,74.19,74.19,451000000,451000000,2018-01-08 00:00:00,2018-01-08 00:00:00,낙찰,Private,서울,광진구,구의동,,N,662,,구의동아차산한라 102동 1층 103호,아파트,2009-11-20 00:00:00,6,1,,N,영화사로16길,43.0,,2018-03-14 00:00:00,배당,37.5540341,127.0970698,462210000
477,임의,일반,17825632,태양감정,2016-01-11 00:00:00,2,1,466.9,32.77,32.77,82.12,82.12,420000000,336000000,2017-03-06 00:00:00,2017-04-10 00:00:00,낙찰,예스자산대부,서울,송파구,문정동,,N,58,17,",-18 동부화이트빌 2층 203호",아파트,2001-03-23 00:00:00,6,2,,N,새말로5길,18.0,,2017-06-28 00:00:00,배당,37.4841124,127.1243247,392999000
930,임의,개별,22864813241,이송만감정,2014-12-11 00:00:00,1,0,43042.0,100.56,100.56,183.27,183.27,1250000000,1250000000,2016-08-30 00:00:00,2016-08-30 00:00:00,낙찰,우리은행,서울,영등포구,여의도동,,N,28,,광장 9동 12층 1203호,아파트,1978-10-14 00:00:00,12,12,,N,여의나루로,7.0,,2017-05-12 00:00:00,배당,37.520651,126.9207006,1450000000
1714,임의,일반,181711280,로얄감정,2017-07-28 00:00:00,2,1,39633.4,38.32,38.32,84.97,84.97,299000000,239200000,2017-12-18 00:00:00,2018-01-22 00:00:00,낙찰,한국주택금융공사,서울,도봉구,방학동,,N,734,,",-1,쌍문동 720,-1,-2 청구 104동 1층 101호",아파트,1995-08-10 00:00:00,15,1,,N,해등로,264.0,,2018-03-29 00:00:00,배당,37.6580542,127.0262264,285555555
1738,임의,일반,70000000,화신감정,2017-09-25 00:00:00,2,1,82595.1,57.37,57.37,102.7,102.7,536000000,428800000,2018-01-22 00:00:00,2018-03-05 00:00:00,낙찰,Private,서울,중랑구,묵동,,N,20,,신내대림 501동 4층 403호,아파트,1996-01-30 00:00:00,12,4,,N,신내로21길,16.0,,1111-11-11 00:00:00,    ,37.6160514,127.0882142,538897000
8,임의,일반,106490490,정원감정,2013-07-08 00:00:00,1,0,0.0,0.0,0.0,84.82,84.82,380000000,380000000,2015-10-28 00:00:00,2016-07-06 00:00:00,낙찰,하나은행,서울,성북구,돈암동,,N,603,,더샾 105동 11층 1101호,아파트,2006-11-15 00:00:00,12,11,,N,아리랑로5길,85.0,,2016-09-01 00:00:00,배당,37.5976902,127.0106832,427359000
188,임의,일반,200000000,프라임감정,2016-04-14 00:00:00,2,1,24416.0,75.12,75.12,132.05,132.05,1450000000,1160000000,2016-07-20 00:00:00,2016-08-24 00:00:00,낙찰,Private,서울,강남구,대치동,,N,65,,쌍용2차 7동 6층 608호,아파트,1983-12-20 00:00:00,14,6,,N,영동대로,220.0,,2016-11-01 00:00:00,배당,37.4996197,127.0704457,1588600000
810,강제,개별,23069880,강남감정,2016-07-05 00:00:00,1,0,5376.9,19.68,19.68,49.91,49.91,226000000,226000000,2017-07-04 00:00:00,2017-07-04 00:00:00,낙찰,Private,서울,은평구,녹번동,,N,279,1,해주드림빌 101동 12층 1204호,주상복합,2001-11-29 00:00:00,15,12,,N,응암로,366.0,,2017-09-06 00:00:00,배당,37.6038656,126.9231144,253169000
1294,임의,일반,81414024,세아감정,2015-02-23 00:00:00,2,1,67045.8,33.62,33.62,63.78,63.78,241000000,192800000,2015-06-08 00:00:00,2016-05-02 00:00:00,낙찰,하나은행,서울,강북구,수유동,,N,205,,수유벽산 8동 9층 901호,아파트,1994-04-25 00:00:00,15,9,,N,삼각산로,143.0,1.0,2016-10-26 00:00:00,배당,37.6426185,127.0189468,268888880
370,강제,일반,10004176,써브감정,2017-02-13 00:00:00,1,0,61562.8,75.83,75.83,74.54,74.54,969000000,969000000,2017-05-25 00:00:00,2017-05-25 00:00:00,낙찰,Private,서울,강남구,일원동,,N,734,,상록수 211동 5층 505호,아파트,1993-04-30 00:00:00,5,5,,N,광평로10길,15.0,,2017-07-18 00:00:00,배당,37.481543,127.0820842,993710000
592,임의,일반,502551427,성산감정,2016-02-11 00:00:00,1,0,78102.0,45.35,45.35,84.84,84.84,466000000,466000000,2016-10-17 00:00:00,2016-10-17 00:00:00,낙찰,농협은행,서울,강동구,명일동,,N,15,,삼익그린 601동 3층 308호,아파트,1983-12-21 00:00:00,15,3,,N,고덕로,210.0,,2016-12-02 00:00:00,배당,37.553139,127.1482668,524370000
1452,임의,일반,441410033,하보나감정,2016-04-14 00:00:00,2,1,11354.7,55.06,55.06,114.88,114.88,560000000,448000000,2016-09-19 00:00:00,2016-10-31 00:00:00,낙찰,HJ인베스트먼트AMC대부,서울,노원구,상계동,,N,1309,,한일유앤아이 105동 20층 2001호,아파트,2006-03-06 00:00:00,21,20,,N,노원로28길,62.0,,2016-12-23 00:00:00,배당,37.6541026,127.0709909,560000000
397,임의,일반,1027293565,우신감정,2012-06-08 00:00:00,5,3,62059.7,75.31,75.31,127.81,127.81,800000000,409600000,2012-10-22 00:00:00,2016-06-13 00:00:00,낙찰,벨류대부모기지,서울,송파구,송파동,,N,166,,가락삼익맨숀 208동 6층 605호,아파트,1989-04-07 00:00:00,12,6,,N,오금로32길,5.0,,2016-08-05 00:00:00,배당,37.5040779,127.1210936,453100000
281,임의,일반,112800000,남산감정,2017-01-09 00:00:00,1,0,3322.3,7.46,7.46,66.88,66.88,370000000,370000000,2017-05-23 00:00:00,2017-05-23 00:00:00,낙찰,하나은행,서울,강남구,신사동,,N,510,11,강남 4층 413호,주상복합,2001-10-18 00:00:00,9,4,,N,압구정로2길,46.0,,2017-08-08 00:00:00,배당,37.518772,127.0206974,373000000
1689,임의,일반,299517653,강림감정,2017-05-22 00:00:00,2,1,7917.5,55.95,55.95,84.78,84.78,360000000,288000000,2017-09-04 00:00:00,2017-10-30 00:00:00,낙찰,에스비아이저축은행,서울,노원구,중계동,,N,578,,현대그룹중계동주택조합2차 115동 1층 109호,아파트,1993-12-21 00:00:00,9,1,,N,중계로8길,103.0,,2017-12-19 00:00:00,배당,37.6477907,127.0845279,311700000
911,강제,일반,406841331,서초감정,2013-01-08 00:00:00,2,1,5343.3,39.86,39.86,68.66,68.66,350000000,280000000,2016-03-30 00:00:00,2016-05-04 00:00:00,낙찰,영화아파트재건축조합,서울,구로구,구로동,,N,1287,,구로지웰 102동 제10층 1007호,아파트,2011-10-25 00:00:00,11,10,,N,구로동로28길,42.0,,2016-07-19 00:00:00,배당,37.4906664,126.8865161,347100000
246,임의,일반,152871477,중앙감정,2016-09-07 00:00:00,2,1,2772.1,14.24,8.54,93.36,56.02,271000000,216800000,2017-01-19 00:00:00,2017-03-16 00:00:00,낙찰,국민은행,서울,종로구,당주동,,N,145,,롯데미도파광화문빌딩 7층 705호,주상복합,1982-04-10 00:00:00,10,7,,Y,세종대로23길,47.0,,2017-04-27 00:00:00,배당,37.5713775,126.973701,227640000
1325,임의,일반,83500000,서초감정,2015-03-25 00:00:00,2,1,7175.1,39.51,39.51,84.88,84.88,310000000,248000000,2016-01-25 00:00:00,2016-04-11 00:00:00,낙찰,Private,서울,중랑구,면목동,,N,1499,,용마동아 102동 1층 106호,아파트,1993-04-14 00:00:00,15,1,,N,용마산로62길,43.0,,2016-06-21 00:00:00,배당,37.578836,127.0948665,263100000
776,임의,일반,908505664,동우감정,2016-02-15 00:00:00,2,1,15970.8,26.36,26.36,114.17,114.17,1130000000,904000000,2016-08-16 00:00:00,2016-09-20 00:00:00,낙찰,중앙농협,서울,용산구,한강로3가,,N,63,389,용산시티파크1단지 35층 103-3501호,주상복합,2007-09-27 00:00:00,43,35,,N,서빙고로,35.0,,2016-11-17 00:00:00,배당,37.5251994,126.9691096,1100000000
747,강제,일반,300000000,녹원감정,2015-11-25 00:00:00,4,2,32046.9,68.26,68.26,138.08,138.08,1280000000,819200000,2016-08-16 00:00:00,2017-06-13 00:00:00,낙찰,Private,서울,마포구,하중동,,N,101,,",102 한강밤섬자이 102동 6층 601호",아파트,2011-11-09 00:00:00,25,6,,N,토정로,158.0,,2017-08-24 00:00:00,배당,37.5448742,126.9281077,1130050000
